,Entity,Code,popDensity,gdp,gapPop,urbanPop,ruralPop,urbanPct,ruralPct,lifeExpectancy,globalCode,globalName,regionCode,regionName,subRegionCode,subRegionName,interRegionCode,interRegionName,country,m49,ldc,lldc,sids,development,countryWom,totalCases,totalDeaths,totalRecovered,activeCases,criticalCases,casesMPop,deathsMPop,totalTests,testsMPop,calcPop,medianAge,pdi,idv,mas,uai,ltowvs,ivr,Date,cases,days_gt_100,log_cases,casesPop,logcasesPop,logcasesMPop
6685,South Korea,KOR,523.337576938859,34177.6544703221,50593662.0,41645542,9369405,81.634,18.365999,82.0243902439024,1,World,142,Asia,30,Eastern Asia,,,South Korea,410,,,,Developing,South Korea,10613,229.0,7757.0,2627,55.0,207.0,4.0,538775.0,10509.0,51270531,40.799999,60.0,18.0,39.0,85.0,100.0,29.0,2020-04-07,10331.0,46.0,9.242904362849446,0.00020149976601568649,-8.509722337790684,5.332718793265369
6686,South Korea,KOR,523.337576938859,34177.6544703221,50593662.0,41645542,9369405,81.634,18.365999,82.0243902439024,1,World,142,Asia,30,Eastern Asia,,,South Korea,410,,,,Developing,South Korea,10613,229.0,7757.0,2627,55.0,207.0,4.0,538775.0,10509.0,51270531,40.799999,60.0,18.0,39.0,85.0,100.0,29.0,2020-04-08,10384.0,47.0,9.248021438943871,0.00020253349823897863,-8.504605261696259,5.332718793265369
6687,South Korea,KOR,523.337576938859,34177.6544703221,50593662.0,41645542,9369405,81.634,18.365999,82.0243902439024,1,World,142,Asia,30,Eastern Asia,,,South Korea,410,,,,Developing,South Korea,10613,229.0,7757.0,2627,55.0,207.0,4.0,538775.0,10509.0,51270531,40.799999,60.0,18.0,39.0,85.0,100.0,29.0,2020-04-09,10423.0,48.0,9.251770181739323,0.0002032941691202691,-8.500856518900807,5.332718793265369
6688,South Korea,KOR,523.337576938859,34177.6544703221,50593662.0,41645542,9369405,81.634,18.365999,82.0243902439024,1,World,142,Asia,30,Eastern Asia,,,South Korea,410,,,,Developing,South Korea,10613,229.0,7757.0,2627,55.0,207.0,4.0,538775.0,10509.0,51270531,40.799999,60.0,18.0,39.0,85.0,100.0,29.0,2020-04-10,10450.0,49.0,9.254357257392957,0.00020382078742270097,-8.498269443247173,5.332718793265369
6689,South Korea,KOR,523.337576938859,34177.6544703221,50593662.0,41645542,9369405,81.634,18.365999,82.0243902439024,1,World,142,Asia,30,Eastern Asia,,,South Korea,410,,,,Developing,South Korea,10613,229.0,7757.0,2627,55.0,207.0,4.0,538775.0,10509.0,51270531,40.799999,60.0,18.0,39.0,85.0,100.0,29.0,2020-04-11,10450.0,50.0,9.254357257392957,0.00020382078742270097,-8.498269443247173,5.332718793265369
6690,South Korea,KOR,523.337576938859,34177.6544703221,50593662.0,41645542,9369405,81.634,18.365999,82.0243902439024,1,World,142,Asia,30,Eastern Asia,,,South Korea,410,,,,Developing,South Korea,10613,229.0,7757.0,2627,55.0,207.0,4.0,538775.0,10509.0,51270531,40.799999,60.0,18.0,39.0,85.0,100.0,29.0,2020-04-12,10512.0,51.0,9.260272740724393,0.00020503005908013708,-8.492353959915738,5.332718793265369
6691,South Korea,KOR,523.337576938859,34177.6544703221,50593662.0,41645542,9369405,81.634,18.365999,82.0243902439024,1,World,142,Asia,30,Eastern Asia,,,South Korea,410,,,,Developing,South Korea,10613,229.0,7757.0,2627,55.0,207.0,4.0,538775.0,10509.0,51270531,40.799999,60.0,18.0,39.0,85.0,100.0,29.0,2020-04-13,10537.0,52.0,9.262648151599528,0.00020551766861942583,-8.489978549040602,5.332718793265369
6692,South Korea,KOR,523.337576938859,34177.6544703221,50593662.0,41645542,9369405,81.634,18.365999,82.0243902439024,1,World,142,Asia,30,Eastern Asia,,,South Korea,410,,,,Developing,South Korea,10613,229.0,7757.0,2627,55.0,207.0,4.0,538775.0,10509.0,51270531,40.799999,60.0,18.0,39.0,85.0,100.0,29.0,2020-04-14,10564.0,53.0,9.265207273417023,0.0002060442869218577,-8.487419427223108,5.332718793265369
6693,South Korea,KOR,523.337576938859,34177.6544703221,50593662.0,41645542,9369405,81.634,18.365999,82.0243902439024,1,World,142,Asia,30,Eastern Asia,,,South Korea,410,,,,Developing,South Korea,10613,229.0,7757.0,2627,55.0,207.0,4.0,538775.0,10509.0,51270531,40.799999,60.0,18.0,39.0,85.0,100.0,29.0,2020-04-15,10591.0,54.0,9.267759862843668,0.00020657090522428957,-8.48486683779646,5.332718793265369
6757,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-03-03,114.0,0.0,4.736198448394496,2.4382731892613317e-06,-12.924220478522745,8.259458195332408
6758,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-03-04,151.0,1.0,5.017279836814924,3.2296425577057987e-06,-12.643139090102316,8.259458195332408
6759,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-03-05,200.0,2.0,5.298317366548036,4.277672261861985e-06,-12.362101560369204,8.259458195332408
6760,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-03-06,261.0,3.0,5.564520407322694,5.5823623017298905e-06,-12.095898519594547,8.259458195332408
6761,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-03-07,374.0,4.0,5.924255797414532,7.999247129681913e-06,-11.736163129502708,8.259458195332408
6762,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-03-08,430.0,5.0,6.063785208687608,9.196995363003267e-06,-11.596633718229633,8.259458195332408
6763,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-03-09,589.0,6.0,6.3784261836515865,1.2597744811183547e-05,-11.281992743265654,8.259458195332408
6764,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-03-10,1204.0,7.0,7.093404625868766,2.575158701640915e-05,-10.567014301048475,8.259458195332408
6765,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-03-11,1639.0,8.0,7.40184157874383,3.505552418595897e-05,-10.25857734817341,8.259458195332408
6766,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-03-12,2140.0,9.0,7.668561108015897,4.577109320192324e-05,-9.991857818901345,8.259458195332408
6767,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-03-13,3004.0,10.0,8.007700012884026,6.425063737316701e-05,-9.652718914033215,8.259458195332408
6768,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-03-14,4231.0,11.0,8.350193650720067,9.04941566996903e-05,-9.310225276197174,8.259458195332408
6769,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-03-15,5753.0,12.0,8.657476736863293,0.00012304724261246,-9.002942190053947,8.259458195332408
6770,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-03-16,7753.0,13.0,8.955835144218959,0.00016582396523107985,-8.704583782698283,8.259458195332408
6771,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-03-17,9191.0,14.0,9.12598002335811,0.00019658042879386754,-8.534438903559131,8.259458195332408
6772,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-03-18,11178.0,15.0,9.321702839829644,0.00023907910271546635,-8.338716087087597,8.259458195332408
6773,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-03-19,13716.0,16.0,9.526318313582811,0.00029336276371849494,-8.13410061333443,8.259458195332408
6774,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-03-20,17147.0,17.0,9.749578510178852,0.0003667462313707373,-7.91084041673839,8.259458195332408
6775,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-03-21,19980.0,18.0,9.902487052202545,0.0004273394589600123,-7.757931874714696,8.259458195332408
6776,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-03-22,24926.0,19.0,10.123666714386323,0.0005331262939958592,-7.536752212530919,8.259458195332408
6777,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-03-23,28572.0,20.0,10.260182496274863,0.0006111082593296032,-7.400236430642378,8.259458195332408
6778,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-03-24,33089.0,21.0,10.40695617984855,0.0007077194873637561,-7.253462747068691,8.259458195332408
6779,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-03-25,39673.0,22.0,10.588426134546184,0.0008485404582242527,-7.071992792371057,8.259458195332408
6780,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-03-26,47610.0,23.0,10.770798102188564,0.0010182998819362457,-6.889620824728676,8.259458195332408
6781,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-03-27,56188.0,24.0,10.9364584899508,0.0012017692452475062,-6.723960436966441,8.259458195332408
6782,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-03-28,64059.0,25.0,11.067559812676024,0.0013701170371130846,-6.592859114241217,8.259458195332408
6783,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-03-29,72248.0,26.0,11.187859923930635,0.0015452663278750236,-6.472559002986606,8.259458195332408
6784,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-03-30,78797.0,27.0,11.27463020405526,0.0016853387060896943,-6.385788722861982,8.259458195332408
6785,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-03-31,85195.0,28.0,11.352698025649339,0.0018221814417466592,-6.307720901267902,8.259458195332408
6786,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-04-01,94417.0,29.0,11.455476420666043,0.0020194249097411155,-6.204942506251197,8.259458195332408
6787,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-04-02,102136.0,30.0,11.534060537500187,0.0021845216706876786,-6.126358389417054,8.259458195332408
6788,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-04-03,110238.0,31.0,11.610396943847789,0.0023578101740157078,-6.050021983069451,8.259458195332408
6789,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-04-04,117710.0,32.0,11.675979251406526,0.0025176240097188715,-5.984439675510715,8.259458195332408
6790,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-04-05,124736.0,33.0,11.733954782867233,0.002667898636278083,-5.9264641440500085,8.259458195332408
6791,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-04-06,130759.0,34.0,11.78111121321025,0.0027967207364440567,-5.879307713706991,8.259458195332408
6792,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-04-07,135032.0,35.0,11.813267066368764,0.002888113204318738,-5.847151860548477,8.259458195332408
6793,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-04-08,140510.0,36.0,11.853033939600387,0.003005278647571138,-5.807384987316855,8.259458195332408
6794,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-04-09,146690.0,37.0,11.89607679548181,0.003137458720462673,-5.764342131435432,8.259458195332408
6795,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-04-10,152446.0,38.0,11.93456571396132,0.003260570128159061,-5.725853212955921,8.259458195332408
6796,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-04-11,157022.0,39.0,11.964141201902054,0.003358443269510463,-5.696277725015187,8.259458195332408
6797,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-04-12,161852.0,40.0,11.994437616398832,0.0034617490546344303,-5.665981310518409,8.259458195332408
6798,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-04-13,166019.0,41.0,12.019857518620208,0.0035508743562103246,-5.6405614082970335,8.259458195332408
6799,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,1,World,150,Europe,39,Southern Europe,,,Spain,724,,,,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,43.200001,57.0,51.0,42.0,86.0,48.0,44.0,2020-04-14,169496.0,42.0,12.040584606704126,0.003625241688482795,-5.619834320213115,8.259458195332408
